Model,mean_fit_time,mean_score_time,mean_test_score
3,4.423389482498169,0.9858278751373291,0.42
3,6.094811058044433,1.1186383724212647,0.72
3,6.4714686393737795,1.108941650390625,0.72
3,4.264502429962159,0.9935749530792236,0.42
3,3.9332109451293946,0.9578426837921142,0.42
3,3.3732221126556396,0.7116827487945556,0.65
3,3.249269485473633,0.8585237979888916,0.65
3,3.9626632213592528,0.8361757755279541,0.42
3,3.97365779876709,0.9132052421569824,0.42
3,4.751480627059936,0.9729716777801514,0.71
3,4.796708440780639,0.9986844062805176,0.71
3,4.396088886260986,0.9694815635681152,0.42
3,4.200983905792237,0.9330262184143067,0.42
3,6.539358472824096,1.1326422691345215,0.72
3,6.412717723846436,1.0950205326080322,0.72
3,3.279707193374634,0.8381504535675048,0.42
3,2.562507915496826,0.5973533630371094,0.41
3,2.7105859756469726,0.7248335361480713,0.63
3,3.630052423477173,0.9289704322814941,0.62
3,4.86496262550354,1.0656831741333008,0.42
3,4.483568382263184,1.0205745697021484,0.41
3,4.849405431747437,1.024282121658325,0.71
3,4.295888900756836,0.9642769813537597,0.72
3,5.7464516162872314,1.2095351219177246,0.42
3,6.518563461303711,1.4532280921936036,0.42
3,7.147481060028076,1.2989351749420166,0.73
3,7.244079351425171,1.3651971817016602,0.72
3,5.4495524883270265,1.2806469440460204,0.42
3,4.847559595108033,1.1951857089996338,0.42
3,4.9172282218933105,1.1701430320739745,0.64
3,4.956213903427124,1.2333132743835449,0.63
3,5.311760520935058,1.3541396617889405,0.42
3,5.5720302104949955,1.1653037071228027,0.42
3,5.85307207107544,1.2083877086639405,0.73
3,5.598637580871582,1.1662682056427003,0.72
3,5.245945882797241,1.1250253677368165,0.42
3,6.186144113540649,1.3633803367614745,0.42
3,7.380756998062134,1.454352855682373,0.72
3,7.077069282531738,1.414028787612915,0.73
3,5.0642143249511715,1.1911182880401612,0.42
3,4.978815126419067,1.2169951915740966,0.42
3,5.103441572189331,1.2240808010101318,0.62
3,4.994238185882568,1.1710076332092285,0.64
3,5.526559114456177,1.2532129287719727,0.42
3,5.370953893661499,1.2646170616149903,0.42
3,5.712702703475952,1.248195266723633,0.72
3,5.877753829956054,1.3038657188415528,0.72
3,5.80427508354187,1.112938690185547,0.42
3,5.316984176635742,1.2115171432495118,0.42
3,6.672139263153076,1.328190851211548,0.73
3,7.195100402832031,1.398223638534546,0.73
3,5.306135749816894,1.2236458778381347,0.41
3,5.005331087112427,1.236982774734497,0.41
3,5.5026875019073485,1.2439319610595703,0.68
3,5.237991905212402,1.221321439743042,0.69
3,5.442062950134277,1.2285240650177003,0.41
3,5.635497808456421,1.2370965003967285,0.41
3,11.706017541885377,1.5735319137573243,0.76
3,11.927034187316895,1.4499148368835448,0.75
3,6.2721343517303465,1.344472885131836,0.41
3,5.461462354660034,1.023584508895874,0.41
3,17.65701594352722,1.91105055809021,0.76
3,22.603292989730836,1.8942507266998292,0.76
3,7.60517520904541,1.656859540939331,0.41
3,5.040815830230713,1.1835675716400147,0.41
3,5.178276205062867,1.190824556350708,0.69
3,5.1116859912872314,1.1891256332397462,0.7
3,5.274927616119385,1.2430659770965575,0.41
3,5.331353282928466,1.1989721298217773,0.41
3,9.030311250686646,1.5132837772369385,0.75
3,9.510218143463135,1.4265015125274658,0.75
3,6.712519884109497,1.3421257972717284,0.41
3,5.995453548431397,1.270625638961792,0.42
3,11.416319608688354,1.4190146446228027,0.76
3,13.356315565109252,1.7068351268768311,0.76
3,5.841610288619995,1.3428666591644287,0.42
3,4.805801057815552,1.1892883777618408,0.42
3,5.026559114456177,1.2093846797943115,0.7
3,5.046936511993408,1.208129358291626,0.69
3,5.472847032546997,1.1964829921722413,0.42
3,5.356533336639404,1.1806763648986816,0.42
3,7.2378476619720455,1.2255455493927,0.75
3,7.527046728134155,1.3001482486724854,0.75
3,5.824518871307373,1.2679690361022948,0.42
3,5.852123785018921,1.3235662937164308,0.42
3,10.38811993598938,1.5016050815582276,0.75
3,10.10661211013794,1.380506658554077,0.75
3,4.9282615184783936,1.205382490158081,0.41
3,4.991651630401611,1.2020467281341554,0.41
3,5.23822283744812,1.1970111846923828,0.67
3,5.136879301071167,1.1582313537597657,0.66
3,5.624446058273316,1.3066439628601074,0.41
3,5.5478075504302975,1.2320048809051514,0.41
3,9.02919020652771,1.504871702194214,0.76
3,10.500329208374023,1.6611016273498536,0.76
3,7.607508563995362,1.3882034778594972,0.41
3,6.794225978851318,1.2850164890289306,0.41
3,13.55421848297119,1.627298641204834,0.77
3,14.429660844802857,1.5995724678039551,0.77
3,5.587462902069092,1.227189874649048,0.41
3,3.9637592315673826,1.0160952091217041,0.41
3,5.053381109237671,1.2351649761199952,0.68
3,5.241648435592651,1.2827632904052735,0.7
3,5.545807838439941,1.3062941551208496,0.41
3,5.417389678955078,1.2066953659057618,0.42
3,6.971109342575073,1.2240079879760741,0.76
3,7.038847732543945,1.357234287261963,0.76
3,6.20865044593811,1.3841539859771728,0.41
3,6.48581109046936,1.3106239795684815,0.42
3,9.531893539428712,1.6322846412658691,0.77
3,11.159474277496338,1.3781156539916992,0.77
3,5.237762117385865,1.23543119430542,0.42
3,4.5442180156707765,1.053864097595215,0.42
3,4.531995391845703,1.1784139633178712,0.68
3,5.232898187637329,1.279471254348755,0.69
3,5.575173091888428,1.2428044319152831,0.42
3,5.379558181762695,1.2145083904266358,0.42
3,6.666320276260376,1.3596702098846436,0.76
3,6.707658195495606,1.4326115131378174,0.76
3,6.313884639739991,1.2844669818878174,0.42
3,6.267882204055786,1.528686809539795,0.42
3,8.480501413345337,1.3524765014648437,0.76
3,8.191917276382446,1.2335404396057128,0.76
4,129.35886249542236,10.276331567764283,0.55
4,138.97411346435547,11.808388662338256,0.62
4,146.55553603172302,14.88901162147522,0.22
4,132.74172048568727,9.06383171081543,0.55
4,124.4242130279541,14.20544981956482,0.48
4,149.07217297554016,10.538808107376099,0.29
4,133.984725522995,9.016273641586304,0.54
4,135.9772406101227,10.09136233329773,0.24
4,138.3531361103058,9.573924732208251,0.3
4,124.70263652801513,10.391222620010376,0.6
4,152.20065441131592,11.705621671676635,0.6
4,138.7862847805023,14.917112255096436,0.22
4,127.3552267074585,13.322463226318359,0.6
4,132.53395409584044,14.262083148956298,0.59
4,143.38495030403138,17.20416831970215,0.33
4,130.6571852684021,10.742444849014282,0.6
4,139.00263819694518,17.80062117576599,0.24
4,144.38248829841615,10.414255571365356,0.3
4,122.68763980865478,11.122415351867676,0.61
4,168.32132415771486,8.903140640258789,0.58
4,140.85311079025269,11.374758338928222,0.23
4,122.2422010421753,11.7768723487854,0.61
4,131.42275094985962,10.721540689468384,0.63
4,126.5760277748108,13.350752639770509,0.28
4,134.34676599502563,9.300695276260376,0.6
4,134.30544962882996,12.01049599647522,0.24
4,137.25687232017518,14.30984673500061,0.36
4,192.58203368186952,12.65040545463562,0.61
4,165.47463326454164,12.648819065093994,0.58
4,133.29441409111024,14.447971487045288,0.23
4,170.3982975959778,11.603172826766968,0.6
4,124.44686303138732,13.817470407485962,0.62
4,124.8535087108612,15.576101541519165,0.27
4,175.291286611557,10.48084077835083,0.61
4,129.31540489196777,10.239065361022949,0.23
4,77.87159762382507,4.77099232673645,0.54
5,114.55250668525696,7.947022008895874,0.43
5,129.06603808403014,8.887359952926635,0.49
5,148.41714482307435,10.367797803878783,0.49
5,122.54034652709962,8.038725471496582,0.43
5,127.22412114143371,11.435257244110108,0.49
5,141.53989214897155,7.675509738922119,0.5
5,116.26724448204041,7.676698637008667,0.43
5,122.07519545555115,7.913676929473877,0.48
5,135.5173449039459,7.41876540184021,0.48
5,112.11891689300538,9.795166397094727,0.42
5,123.30827927589417,7.445658445358276,0.5
5,140.46911106109619,12.07149052619934,0.5
5,110.496746301651,10.551506233215331,0.43
5,133.47755031585694,10.309592342376709,0.49
5,145.83208732604982,10.972137403488158,0.49
5,117.12128939628602,11.151754093170165,0.44
5,132.36025762557983,10.050351810455322,0.47
5,139.5181269645691,10.442272996902465,0.49
5,111.1072859287262,11.933175992965698,0.42
5,129.66713843345642,9.804954671859742,0.49
5,149.20016350746155,10.27850799560547,0.5
5,111.25637183189392,10.630559158325195,0.44
5,133.8428771495819,9.877562093734742,0.49
5,148.60545568466188,9.992108154296876,0.5
5,105.04215965270996,7.231083583831787,0.43
5,86.21244812011719,5.448739433288575,0.48
5,88.7939468383789,7.231089925765991,0.48
5,78.74209856987,8.175172519683837,0.43
5,107.2831335067749,8.351940393447876,0.51
5,121.81689019203186,9.00884804725647,0.51
5,95.8811140537262,10.609695959091187,0.44
5,119.4737576007843,7.280549335479736,0.49
5,122.55863690376282,7.536881160736084,0.5
5,97.49240732192993,8.371243906021117,0.44
5,104.6991310596466,4.908009576797485,0.49
5,85.21641836166381,2.661878728866577,0.48
6,194.69849128723143,18.684502363204956,0.67
6,199.9024085044861,17.64357695579529,0.66
6,214.68741369247437,20.889372682571413,0.19
6,219.94144344329834,21.402444267272948,0.67
6,211.08042345046997,20.528662395477294,0.59
6,220.4552180290222,20.520649337768553,0.15
6,212.76943702697753,20.68723063468933,0.68
6,221.57930126190186,22.484253692626954,0.23
6,226.5061507701874,22.816715478897095,0.28
6,205.25498213768006,19.639588165283204,0.69
6,208.96321520805358,19.461727619171143,0.65
6,210.93195180892945,22.659278297424315,0.17
6,218.4898253440857,23.385216188430785,0.69
6,233.40744161605835,24.00483031272888,0.62
6,227.22239985466004,24.0458984375,0.14
6,207.02819657325745,23.414242553710938,0.69
6,220.37882795333863,27.765644788742065,0.24
6,232.18135194778444,21.990054988861083,0.4
6,216.79180412292482,18.995382165908815,0.68
6,224.9162043094635,21.85232048034668,0.64
6,227.3985942363739,25.64594602584839,0.15
6,222.13047389984132,22.026444387435912,0.69
6,220.15319471359254,20.72075057029724,0.65
6,220.48700437545776,25.89223666191101,0.14
6,225.21346626281738,21.575432062149048,0.69
6,236.08037919998168,23.0558180809021,0.28
6,222.51528177261352,25.78631181716919,0.58
6,230.1374728679657,18.512582206726073,0.69
6,211.48274946212769,22.321851015090942,0.63
6,249.33421421051025,27.370314598083496,0.16
6,305.4555123806,35.76895356178284,0.68
6,280.98323383331297,32.18621392250061,0.65
6,282.8788696289063,33.95929222106933,0.14
6,315.25070757865905,28.134195613861085,0.68
6,260.76507172584536,23.794869041442873,0.34
6,196.2898648738861,11.398728322982787,0.66
7,226.12398614883423,21.335859298706055,0.53
7,243.00333003997804,21.85407648086548,0.58
7,261.11557970047,25.220622110366822,0.58
7,232.4438091278076,20.99806218147278,0.51
7,243.795175075531,23.194976997375488,0.57
7,256.5718108654022,21.488822841644286,0.57
7,237.9768482208252,21.276837825775146,0.52
7,241.45708394050598,22.2478346824646,0.56
7,251.32718653678893,21.595408630371093,0.56
7,235.52889227867126,22.68248052597046,0.51
7,243.36700553894042,20.641363859176636,0.57
7,257.68107256889346,27.412580823898317,0.59
7,238.66839981079102,22.410225200653077,0.52
7,245.44400696754457,24.906060409545898,0.56
7,256.66856956481934,25.049740076065063,0.57
7,235.56840972900392,22.658687257766722,0.5
7,242.7280083179474,27.123717403411867,0.56
7,254.79047570228576,21.11473627090454,0.56
7,233.9196740627289,23.238518476486206,0.51
7,243.38110547065736,22.909419107437134,0.58
7,259.8523691177368,22.691435718536376,0.59
7,233.5258955001831,25.05892930030823,0.53
7,246.38287501335145,21.793828296661378,0.58
7,257.5315658569336,28.977465677261353,0.57
7,234.96340341567992,22.212648344039916,0.52
7,241.32480177879333,26.611585521697997,0.56
7,254.0830997467041,26.24163136482239,0.56
7,237.55403547286988,22.507957792282106,0.51
7,241.94716291427613,29.75135464668274,0.58
7,277.81996698379515,23.675778007507326,0.59
7,243.7414481639862,28.786487674713136,0.53
7,261.2280900478363,29.188371467590333,0.57
7,280.55584754943845,25.608961009979247,0.59
7,252.999027967453,30.990875482559204,0.53
7,268.04082598686216,17.31383171081543,0.55
7,244.3934714794159,10.365321254730224,0.56
