,1909,1913,1953,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1978,1979,1980,1981,1982,1983,1984,1990,1991,1992,1995,2001,2002,2003,2004,2005,2008,2009,2011,2012,2013,2014,388,afbrigði,afgr,afskifti,albert,algjörlega,alment,alstaðar,alt,altaf,alþ,alþb,alþingi,alþur,andsvar,annars,annarsstaðar,annarstaðar,annarsvegar,athuga,athugun,atkv,atkvgr,atkvæðagreiðsla,atkvæði,atvinnuveganefnd,auðlind,auðlindaákvæði,auðvitað,að,aðeins,bannlög,bara,barn,baðlyf,benediktsen,bergvinsson,bezt,bg,birgitta,bjarnason,borizta,br,breyt,breytingartillaga,brjef,brt,brtill,brtt,brttur,bríet,bst,bygja,bæjar,bætiefnarannsókn,bóndi,deild,deildarmaður,drykkjumannahæli,dýrtíðarnefnd,ees,efh,efnahagssvæði,efri,eftirlitsnefnd,eg,einfaldlega,einróma,einskonar,eiður,ellert,ellistyrktarsjóðsgjald,ellistyrktarsjóðslag,ellistyrktarsjóður,ellistyrkur,en,ennfremur,ennþá,evrópskur,evrópubandalagið,evrópusamband,eyjólfur,eá,fallizta,fana,fanst,feldur,felta,ferli,finda,finnbogason,finnur,finst,fiskimálanefnd,fje,fjekk,fjelag,fjh,fjhn,fjárl,fjárlagafrumvarp,fjárlaganefnd,fjárln,fjármálafyrirtæki,fjármálaráðherra,fjármálaáætlun,flutningabraut,flutningsmaður,flytja,forseti,forsætisráðherra,framkvæmdastofnun,framsóknarflokkur,framsögumaður,fresta,frumv,frumvarp,frú,fsp,fyr,fyrirspyrjandi,fyrnefndur,fyrverandi,fátækraflutningur,fátækralög,fátækratíund,fávitahæli,fáviti,fé,gagnfræðamentun,gamalmenni,get,gjöra,gjörður,grafará,grænn,grímsson,grípa,gríðarlega,gríðarlegur,gsv,guðnason,guðrún,gó,hafa,hafnarl,hann,hefa,heilbrigðiskerfi,heilbrigðisþjónusta,heimili,heimilisiðnaðarfjelag,heimilisiðnaður,helgadóttir,hermannsson,herra,heyr,hinsvegar,hjelta,hjer,hjera,hjeðinn,hjálmarsson,hjú,hk,hlífð,hnefaleikur,hreppsnefnd,hressingarhæli,hringja,hrun,hstef,hsteinn,hvetja,háskólakona,háttv,hæli,hér,héri,húsmæðrafræðsla,icesave,ihb,ildur,ingibjörg,innanríkisráðherra,innanríkisráðuneyti,innfærð,iðnaðarráðherra,jarðhús,jarðhúsaíbúð,jeg,jj,jm,jóhjóh,jósepsson,jörb,jþ,kannske,kannski,karlmaður,kaupstaður,kenda,kendur,kensla,kerfi,kgk,kirkjugarður,kjallaraíbúð,kjallari,kjósandi,kjörbrjef,kjörbréf,kjördæmakosning,kjörgengi,klára,kona,konráð,konungkjörinn,konungsúrskurður,konungur,kosningarréttur,kveldúlfur,kvenfjelag,kvenfólk,kvenmaður,kvennaskóli,lag,landsjóður,landspítali,landssjóður,landsspítalabygging,landsspítalamál,landsspítalasjóðsnefnd,landsspítalasjóður,landsspítali,landsstjórn,langa,laug,legkaup,leiðrjetta,lendingarbót,leyfa,leynilega,ljelegur,ljet,ljetta,ljósmóðir,lán,lánsfjárlög,lárusdóttir,líkbrensla,lítilsháttar,manntalsþing,markmið,matthías,mentamálanefnd,mentamálaráð,mentamálaráðið,mentamálaráðsin,mentmn,mentun,meðnefndarmaður,mikilvægur,milljarður,mina,minst,missmíði,mjer,mjera,mjólk,málaflokkur,nefnd,nefndarálit,neðri,nje,nokkur,nokkurnveginn,námsgrein,námskona,námstími,nú,núna,nýbyggingarráð,nýta,og,orðabreyting,prestur,pírati,rafmagnsveita,ragnar,rjetja,rjett,rjetta,rjettarbót,rjettilega,rjettindur,rjettur,rn,rvík,ráðh,ráðherra,ráðuneyti,ríkisborgararjettur,ríkisráð,ríkissjóðstillag,ríkisskóli,ríkisstj,ríkisstjórn,ríkisútvarp,salome,samband,sambandslög,sambandsmál,samfylking,samfélag,samkv,samskonar,samþykja,samþykt,samþyktur,samþykur,schram,se,sem,sigurjón,sje,sjer,sjera,sjermentun,sjerskóli,sjerstaklega,sjerstakur,sjerstaða,sjeu,sjeð,sjálfstæðisflokkur,sjávarútvegs,sjútvn,skattaskjól,skemd,skifa,skift,skifta,skifti,skipaskoðunarstjóri,skoða,skrifl,skulu,spurning,spítalabygging,spítali,st,staða,staðarfell,steinar,sting,stinga,stj,stjettar,stjórnarskrá,stjórnarskrárbreyting,stjórnarskrárfrumvarp,stjórnlagaráð,stjórnskipunar,stjórnvald,strigi,stríðsgróðaskattur,styrkbeiðni,styrkur,stöðulög,stúlka,sund,sundnám,sv,svar,sveit,sveitarfjelag,sveitarfélag,sveitarsjóður,sverrir,svift,svo,sátt,sérmál,sízt,sýslunefnd,tel,til,till,tillaga,tilskipun,togari,tvenda,tímamark,tíund,umfjöllun,umræða,ungfrú,utanríkismálanefnd,utanríkisráðherra,vangæfur,varða,veiðigjald,velferðarnefnd,vera,verkefni,verklýðsfélag,verða,vil,vinnuhjú,vinstri,virðulegur,vitamálastjóri,vitanlega,viðlagasjóður,viðskiftalaganefnd,viðskiptaráð,viðskn,viðvíkja,vjer,vér,vór,vörutollur,yfirsetukona,áhersla,áherzla,áhugaverður,áhyggja,álíta,ár,ásgeirsson,ætlaza,ættarnafn,ég,íbúð,íbúðarherbergi,íslenskur,íslenzkur,ólafur,útflutningssjóður,útrýma,ýms,það,þessi,þgskj,þingmaður,þingmálafundur,þingsalur,þingsályktunartillaga,þjóðaratkvæðagreiðsla,þjóðjörð,þm,þorkelsdóttir,þskj,þá,þór,þótt
1910,1.2081755005389834,2.3471878228769394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291566083544572,0.03768360885961437,0.4701482147655268,0.0,0.8417935025615634,0.9158088499491642,0.876009518639307,11.163369281494191,1.3747528426548472,0.05649099318695242,0.0,3.182957311331087,0.0,0.21642065449607698,4.092552088023645,1.0209814095995706,0.8669772270969908,0.0,4.675168820329819,0.962919523697529,1.2789994654415233,0.2612691615759657,1.27398136961874,6.3596270675966124,0.0,0.0,0.0,1.7259686657905657,140.07490085701363,1.132793553843696,1.4006338441306723,0.2973690117024966,1.5825954298906653,3.0620206879588867,0.0,0.0,0.9722566136257468,0.0,0.0,0.5970010495576665,0.0,1.6736199390927795,3.331069552033168,6.173781663055388,0.8199344940599211,1.0887240484535234,1.996091098915,3.2894296600905193,1.379584829682699,0.0,0.0,2.072547628697581,0.018584304619861065,0.0,1.659777302870577,16.738952221964077,2.0242080807687266,0.0,0.9958427494731675,0.0,0.0,0.0,4.314547159282205,0.0,93.78133388559267,0.0,0.08143035615630458,0.059754195057122934,0.0,0.0,0.0,0.0,0.07038922271639544,0.0480408464545053,29.86047905186827,0.9635743086244207,0.5556405089925509,0.0,0.0,0.0,0.0,0.0,0.0,0.16791684416860683,0.5537244672856323,4.145302402874043,0.8293478948426978,0.0,4.264940647981167,0.9731658918995931,0.026791056018832405,2.5111214847845953,0.0,4.287159664989382,0.03874586033083353,1.1822997124309924,0.0,0.0,0.06709907089373143,0.1718139922938285,2.9729598795140624,0.10673181873956099,0.0,0.0,0.0,0.9278260172423252,3.4860255942104357,2.0459195382856725,1.910785796856814,0.20059316586294146,0.0,0.0,3.2622466024171826,2.249214775986853,14.615925431360544,13.435378624758368,0.05089316223508348,0.0,2.01693617990328,0.0,0.0,0.107276330614884,0.0,0.09503473199722831,0.9005917097547359,0.0,0.0,2.0618953340390864,0.0,0.0491841094019051,4.3226538926921965,17.171091750978206,6.092187391102834,0.0,0.015347193827576591,0.0,0.3478507292604265,0.0,0.0,0.0,0.0,0.0,0.0,33.04094869620669,0.0,25.324301142012644,3.841867501944785,0.0,0.0,0.7824881742373155,0.0,0.0,0.0,0.0,0.15309842817559116,0.07006681347002272,0.3793020834688985,0.9375629232742921,17.807428012455503,0.6697069273259084,0.0,0.0,1.6025022900239543,0.0,0.0,0.0,3.183660901767841,0.0,0.03498878124405557,0.0,0.0,0.0,0.12221217060831142,0.0,35.74887527546195,0.578099170659163,5.675506952208675,2.1177706074330915,0.0,0.0,0.0,0.8399885319189606,0.0,0.02720487651011131,0.0,0.0,0.0,0.0,0.0,88.24337622383489,0.0,0.0,0.0,0.0,0.0,0.0,0.28536656670987853,0.0,5.685788427903756,0.7656947764775992,0.21489986326821242,0.18470689616260696,0.4730012313054337,0.0,1.299222215442646,1.655221040927194,0.0,0.0,4.015975363874542,0.9447981890362258,0.0,0.8876859658109643,2.2896410564512903,0.0,11.907481618768253,0.0,1.4296562445673546,1.2764821453849027,5.6339742231167556,6.324267006677935,0.0,0.015826032307773488,2.957721636235226,1.8629912890856337,0.0,11.842702038856208,1.918942670726421,0.0,7.220686212206502,0.0,0.0,0.0,0.0,0.0,1.6189732371723433,0.5330366866456422,0.0,1.5891452330754134,0.3481736079280794,0.0,5.8911818261514295,0.966294815659522,0.0,0.25836358539525445,0.5485477210106599,0.0,0.7423411639695693,0.0,0.0,1.1386500870934886,0.20682141429692483,0.0,0.08682063797903745,0.2000585943166626,0.0,0.0,0.0,0.0,0.0,0.3382177957313155,1.335142504016925,0.4201889958382278,0.0,1.908383390196667,1.006503208235852,0.0,18.436534608356418,5.404951347689915,0.044695020892441734,0.0,19.615944890868697,5.336058204836809,3.1825802424276692,0.8840170892214481,6.106876045253801,0.23826319946485455,0.1037671059303673,0.0,0.0,12.699156644087404,0.3313981705706459,0.0,0.014863163849938119,49.53635286795221,1.698660624290059,1.0367398701928017,0.0,0.02668821701669449,0.04538790720186133,4.4879125620585025,0.607620246558844,1.2842022862482003,0.0,0.2502280061758985,0.2191026134831284,4.269506486679173,0.0,0.39131075515903546,0.0809284915941912,6.833964649402507,0.0,0.0,1.2288946679367314,0.0,0.0,0.0,0.0,0.0,0.0,2.0418038204062805,1.1488160394453788,2.2477296046098103,0.0,0.0,0.28865556049002444,0.6873196570126423,7.559584312380551,2.9546698808753744,2.5130564271506075,1.7774545621350768,0.0,0.03471374310142599,32.386500700784644,0.0,25.6526588212038,9.873500037907725,0.36438366349983403,0.019617810163358524,0.0,2.5059854282892027,1.9316302745216767,0.0,4.318339397635245,4.069747876721826,0.263962997609744,0.0,0.0,0.0,0.6395641538693484,1.0657925460877469,0.935607217310144,1.7626349373618924,1.4898196734740412,0.0,0.5687215440629695,0.0,9.882109034898582,0.7340195991519332,0.0,0.048766368248890565,2.5695586435062325,0.5884457819255587,0.0,0.0,1.3104603977161426,8.430348623994943,0.6400371159656333,0.0,7.346751134204542,2.0895957173443938,1.282670822960302,0.0,0.0,0.0,1.0820389878910492,0.0,0.015558627203732264,2.1833407423323097,2.100867490280161,0.3840250184041537,0.10900954617430274,0.0,1.2134103402720826,0.48241970285560176,1.8355097417110218,0.2107711036446751,0.026785035229607918,0.2958549914469106,0.0,1.0193835897051673,17.45266556445862,0.013053244224718598,1.5284301990793374,0.6481227300557533,3.0485868258939632,3.4504237416449928,33.84019262440353,2.65258871984871,8.091744736411982,0.2519969067565773,0.24432886936898435,0.07863951418145051,0.0,1.4821601265802578,0.0,5.816193211475442,0.0,0.0,0.0,0.0,0.23143904057978631,0.0,0.39168791349151644,86.98127944148351,0.047975073323225925,0.0,23.68181035112299,9.375710048121809,1.1855453262823614,0.0,0.04202302994574417,0.01719147422475329,1.2745585532648642,0.06821421688964312,0.8353936031818345,0.0,0.0,2.002801030831535,2.488080297992282,6.596523312479575,1.6759886848405128,1.7025408611892139,0.349715159918588,0.47390627774251237,0.3885417735141037,0.0,0.2606006240688138,6.247798311085014,5.233830267270673,0.0,0.0,0.0,11.107303774591864,0.0,0.0,0.9621658526943835,0.9265707369445578,0.04759252319562428,0.0,0.43106969923934546,1.3060152011418205,85.7801969913748,34.55767164718231,3.850317052167405,7.371471420202589,1.4934311407691498,0.1995342365979707,0.9496335225083847,0.0,1.5472169343571545,2.675933190217229,0.0,0.39700604855941685,19.19472517587752,0.0,6.907745569368668
1920,0.6514540442251562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473923351713307,0.28747131405949355,0.1688862509092504,0.6572348432364392,0.0,0.0,0.4320222139441574,0.1662022893796036,3.818500718818008,1.05221341080334,0.0,0.0,0.98268813509655,0.0,0.0,1.8267847379850668,0.2681323325094934,0.01616696634376943,0.38377764810318593,1.2354592364026975,0.6731399087203349,1.426892903825473,0.49630935122093617,0.019382917158476773,1.8447940734933317,0.0,0.0,0.0,0.7524680565782756,55.923953795309735,2.915816332185955,0.14808866862215556,0.012817096633317421,2.592152532307854,0.0,0.43635542083026757,0.0,0.0,0.0,0.0,9.006543358364377,0.0,0.0,0.04224262027977912,0.05957715846150864,0.7382706860147676,0.0,0.0,3.066879062390273,2.037364123570923,0.49920161600458157,0.0,2.205382177661207,1.2721614416221445,0.32843888586828995,0.07557534875171605,3.2441729720791104,1.2829130973071348,0.0,0.0,0.0,0.0,0.0,0.2682612504311563,0.0,0.0,0.0,0.025903487420477142,0.18340213658412308,0.032458318401166635,0.0,0.4711543461173372,0.37152352188588,2.0431906938777,1.7702909104392912,12.493164302682569,1.1006795972768035,0.7441757385023111,0.0,0.0,0.0,0.0,1.2043201896358122,0.0,0.4833151444905808,0.6756819652184743,0.5786955932660136,0.5543489991048907,0.0,1.1932505616861062,0.0,0.013766085963682478,2.42540691184723,0.0,3.9647127065931613,0.42460719582262363,3.35224832794638,0.0,0.6618730677340384,0.30376221091949335,0.0,0.0,0.0,0.0,0.10100956108827691,0.0,0.0,0.20760506342496368,1.2858695270448388,0.6164518034092701,0.09735246101193165,0.0,0.0,0.0,0.595088683812974,0.06802249099645484,0.22546462605985287,0.9811442938208488,0.0,1.892096027892448,0.0,0.33537966844500894,0.44824374262525846,1.8123352452232877,0.8299767436413998,0.0,0.0,0.0,0.24689913483978237,0.36964873688086086,0.9445271696917235,4.5183436930128495,0.0,0.0,0.0,0.0,0.0,0.28473623425077366,0.0,0.0,0.0,0.0,0.08490649107802482,0.566349106994254,13.784549752744896,0.0,8.33783782530455,3.63285459745932,0.0,0.0,1.2158794279463454,1.1815544576319894,0.803084238095811,0.0,0.0,0.027971978011371263,0.0,3.0734379984474427,0.40884168045218555,17.61583813874942,2.0277622953236114,0.38597361063311464,0.0,0.0,0.38169019480037697,0.4858011804062813,0.0,0.0581434032375992,0.6982225501275471,0.09359450187690968,0.0,0.5795001860921181,0.8108378255284833,0.13943849799573468,0.713396547476976,1.782595641096078,0.7337842624248344,0.0,0.0,0.017302756353852478,0.0,0.7754646298798864,0.4503741675745527,11.052012154526334,0.0,0.0,0.4202233407546224,0.0,1.5884021708924854,1.0309802584585097,79.61064443193521,3.4932846202459853,2.01265851855837,0.531047624831203,0.0,0.0,1.2074088295896206,0.20658033939724765,0.0,1.235460132852739,0.7656125875515367,0.5247906725860193,0.4392289663377159,2.6156614910992904,0.05512810476343965,0.0,0.0,6.605313622845601,2.5802038939365253,0.11911351970315326,0.0,0.0,0.0,0.2817935145201219,0.0,9.370849797492044,0.0,0.0,0.0,0.07568442769276684,0.0,0.0,0.9796017866687934,0.10196361518035185,0.10875050571093325,4.014054981439143,3.3349669027572295,0.0,0.0,0.045844344995604865,0.3365630329026219,0.7734959545484095,0.38076434486067307,1.2126795389258176,3.2165075750826033,0.5223557940351514,0.05837712955816379,1.3245709268645824,0.0,0.6519239460753068,0.0,1.5936365885326156,0.0,0.5690320263803264,0.49028388333370804,0.5722864351966975,1.9356943086738807,0.4318021507218437,0.0,0.0,0.0,0.28510705629851857,0.6456560619258928,0.042403922856769395,0.04530118308818871,0.8228327687398846,1.2311048788535741,0.46431749165703495,0.3762287533564533,1.2914088150424794,0.7232053319485466,0.16838125256522257,0.010620171976568093,0.0,0.7367858473416886,0.3500416115942224,1.0928463969828384,13.720538025049011,2.11491956011143,0.0,0.0,2.6907605629901226,0.12317336251737383,0.020941389755232374,1.9489222781257967,2.6449528323800053,0.043288588944285514,1.1631535374850697,0.9271640194472383,1.1291286697674574,5.377543253703486,0.007354156559411751,0.0,0.0,21.918306296260344,0.0,0.6948048163693371,0.0,0.0,0.0,2.706193617918239,1.2715557088554326,1.032575228018108,0.7054710567974958,0.7222218155483969,1.3846802582537856,4.528464790288899,0.0,0.22031127971833897,0.0,0.11008360457759259,0.00841723580439724,0.4530504636382628,0.0,0.3972024604143723,0.7243460845115586,0.07897451111371603,0.40893248359348927,0.0,0.0,1.135599848078568,0.0,0.0,0.0,0.0,0.7835437561527552,0.13310363355838012,0.7135532383283506,0.50986276548061,0.40864094747470203,0.30077056386487067,0.0,1.9252163907557027,15.643178072493784,0.0,19.27666599188254,8.878192200932792,0.5353413273268675,0.4549964766855181,1.0424884261532577,1.6532584182816679,1.6877947828615079,0.38597361063311464,3.623018568711681,2.181109270088607,0.0,0.0,0.0,0.0,0.5616834605012956,0.0531191770582778,0.303776792547079,0.42533710133861774,0.4983259574069015,0.0,0.5666404526581202,0.07816107616747811,3.9863830035582852,0.10528790548223325,0.3634468636544964,1.988980030244559,0.07890759565182563,0.08974778177638706,0.5013369695270318,0.0,0.0,0.1470295632092612,0.3616570189446196,0.3812913226093403,0.0,0.20220321239038547,0.0,0.0,0.0,0.0,0.0,0.0,0.618046597461993,3.40662185710408,0.0,1.1156175395821548,0.7469720143615334,0.5266939563790425,0.0,0.23978785845010667,2.0356819897466565,0.5301238091192267,0.0,2.5161884386823417,0.0,0.4132987227402958,6.7942192715879,0.0,0.0,0.0,0.5483954119912036,2.7566768899573653,13.768290516812723,3.8668577691362365,2.1882491986924495,0.04406247082336362,0.0,0.4011525093844444,0.0,0.0,0.0,1.5096886156065572,0.5560480345128127,0.0,0.0,0.0,0.0780538803356543,0.0,0.0,32.131860435730054,0.02691689240552725,0.0,8.872503906223253,7.5808848377672176,0.0,0.0,0.0,0.0,0.9351487009118906,0.0,0.0,0.0,0.0,0.45483386296292805,0.5826506634160215,0.1513578076157907,0.0,0.12469542343695124,0.7505668716905288,0.28303202631862895,0.0,0.0,0.0,1.6519445063472529,4.106077883624849,0.0,0.0,0.0,3.1636144503347876,3.2397576196722673,0.3347528270989817,1.3908838095456573,0.0,0.01906517680925507,0.0,1.559003689955296,0.481790626407066,33.868559607024196,16.834328846596083,0.0,0.17927697530782968,0.0,0.0,0.0,0.0,0.040443495257010985,0.18286843310263404,0.0,1.5373666068003953,6.122598947201405,0.0,2.9629552364630403
1930,0.0,0.02865751223165898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030004758589668393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008465750826617746,3.0924165322929573,2.1441804662908757,0.0,0.0,0.0,0.0,1.2633155095087223,0.012536158298481233,0.0,1.2012414794147712,0.0,3.1803384648834463,1.4240608139860413,0.017224292567487077,4.0864978872917606,2.578444612083947,0.0,1.195422043312899,4.064911199237134,2.764479741281863,5.926721499928535,1.3653567954957817,0.0508869353260056,0.4389932306767259,0.0,0.021755980713894025,0.0,1.308597525384908,171.80314788199757,7.894481337989335,0.6902348471147142,0.8961154455220988,9.5310021202569,0.0,0.0,0.0,2.7883182304492964,0.0,0.0,0.4005857001004625,2.309531750097327,0.0,0.0,0.0,0.0,0.0,0.0,8.845078804542883,4.985584786109101,0.1721565491403131,0.36449774912868294,0.0,3.171828980396983,0.0,4.779443286016416,2.0911731211636986,0.0,1.3939544511963984,0.0,0.0,0.0,0.0,0.20464403982618853,0.09188230051736374,0.9939601216820803,0.0,0.31643385786244443,1.0621509428848335,0.089320301945092,0.0,0.0,0.0,0.2925543554969107,0.021534602005587846,34.99474491963539,1.9502373701764142,2.0713318692522797,0.0,0.0,0.0,0.039834854748965275,0.0,0.5711765491176406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072969564538002,0.0,1.5551279753221354,0.0,0.0,0.0,0.0,3.2627875816528893,1.595740315760726,0.03449669106265592,0.0,0.0,0.0,0.031520977275519474,0.0,0.0,0.016872376730490427,4.559052421296808,3.3038847733588157,0.16023130872909033,0.0,0.0,0.0,1.634032734386601,0.010323760001823515,0.05438764571328709,0.252496353475716,0.0,0.040114430505443936,0.1275230026327002,0.0,0.0,0.8069489968788895,0.8561068515043807,0.0,2.9991868013661738,5.2858216993505005,5.404710824420598,0.0,0.9034415897145237,0.3680747419009371,0.0,0.0,1.041239757881343,0.04111370058397137,0.0,1.013232321064375,0.020914346663697295,0.0,0.09993158891590215,0.0,4.358456281394964,0.0,50.87940755575786,0.0,36.25835777456411,0.2172174432288535,0.0,0.0,5.72887358500474,0.0,0.06462309454216565,0.0,0.031222651624133173,0.936852932469835,0.0,7.044615839099504,0.0,0.0,0.0,0.0,0.0,0.020670256012726037,0.0,0.12578629878153058,0.0,0.10793074148636518,0.48069538686848934,0.02119302914552446,0.0292041842106517,0.0,0.12466449696226593,0.3527703530538735,0.0,0.020198128826244565,5.2614362522793225,14.77293213516726,0.0,1.6805067753656977,0.0,0.0752303067407416,0.0,0.028310860288579633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4930121818569059,0.0,0.0,0.0,0.03331932357493668,0.0,1.6773420709245366,0.008503272203272563,0.46782753123737847,3.7117313642416727,0.0,0.0,0.0,0.09260103278287737,0.0,0.0,0.05252989521161244,0.0,0.6770082731806581,0.0,0.6328344887721536,0.0,0.0,0.009382298356754554,6.674434926033124,0.0,0.22003687389634824,0.0,0.8393705166120272,0.042945570707648345,1.9053201223620966,0.0,0.21742964812275078,0.0,0.7583174999595504,4.7978419431877635,0.0,0.0,0.025031347978320496,0.0,0.0,0.0,0.0,0.14698793804733418,0.10663787387728067,0.8297692856994971,0.11663387293976694,0.0,0.0,0.05418519339242457,3.8038052111758134,0.0,0.0,0.0,0.0,2.662755828605709,2.8732536123325287,0.0,5.0167819169386325,0.0,1.6383454537745774,0.0,0.043698419800540844,0.13670506813185102,0.0,0.0,0.0,0.0,0.0,0.0,0.12495979612088484,0.12669658137839687,0.0,0.0,0.0,0.0,0.0,0.0,3.945661302718752,0.0,2.2397508136830258,0.012200363898807352,0.1813551367903664,0.0,9.863076801895263,1.171382340442701,0.3245672251454894,0.0,0.06877681986391865,14.839874888219555,0.3322176432824371,0.0,0.0676814908770925,68.41163590575002,0.17988212048236646,6.566329860354261,0.0,0.03556774142064445,0.06368492227464916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.492551814889813,2.338889025143867,0.12444581959057326,0.42874127638031867,0.0,0.0,0.07030435216677935,0.0,2.545920386683275,0.2127696222266238,0.04153667057533834,0.020072927498452197,4.5661263488892985,0.0,0.0,0.0213552879501672,0.0,2.642944856822788,1.449701559508067,0.0,0.0,0.0,0.0,0.0,0.0,60.867041683208384,2.296436676767789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13465919882624394,0.0,2.1731007877954815,0.0,0.0,0.0,0.0,0.0,0.0,2.0030442189746305,1.037613055623025,3.535053289288828,9.083433981382559,0.5037550297137159,0.0,0.6013612303843218,0.015152772306589346,0.675387083456186,0.00932168871048267,0.0,0.0,0.6470970951154688,3.420457460897796,0.0,0.06577832035771579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12094545919897558,7.430678659303317,0.0,2.187555353923366,0.0007500299438041341,0.0,0.0,1.2084645920720782,5.1116665929736405,0.0,1.977416576075034,0.20716192786078633,0.0,0.0,20.064178787462385,0.1320560119126541,0.0,2.8193962935889245,0.25905163337095816,0.061868175741058004,47.45677292390892,10.846444888279953,0.48239150930409835,0.07825939692447763,2.367469648512442,0.0,0.0,0.0,0.0,0.5500474189139476,0.2554412171973233,0.0,0.0,1.362437552579762,0.22576095587704986,0.0,0.0,117.24529704747718,0.3429845313181795,1.2041035525253496,27.004360205985666,0.26023256048683946,0.0,0.021527208871920833,0.01899883794559058,0.201666000568057,3.2944814151781605,0.0,0.0,0.0,0.0,3.886149811363887,0.0,1.369601159548324,0.0,0.18593825189256918,0.10244475188908016,0.0,1.466429110793745,0.0,0.09362722502380773,5.5716552338109855,8.231762226622143,1.1170448890172455,1.7815448270626588,0.0,72.8282848453655,0.25425332261631994,0.0,0.009933382853069602,2.983568916869926,0.8850633235963004,0.0,0.24252734920735053,1.7896156761910582,104.20677261148457,55.7912693556331,0.0,0.35701195580644535,0.11081799405840195,0.15010790774935762,0.00250221187966646,0.0,0.0,3.2266690166728034,0.0,2.7891552964055806,19.475967795086927,0.006204670188143286,5.09139408703962
