Model,mean_fit_time,mean_score_time,mean_test_score
2,10.645322942733765,2.219383716583252,0.17
2,22.77191243171692,9.259802198410034,0.52
2,28.15080871582031,8.853755903244018,0.52
2,12.576824522018432,2.7624276161193846,0.11
2,10.703412628173828,2.766773319244385,0.11
2,104.65152225494384,21.54614953994751,0.15
2,117.48446474075317,17.749673795700073,0.15
2,26.71969599723816,6.323461437225342,0.12
2,20.934640169143677,4.231660938262939,0.12
2,112.34269480705261,22.370850563049316,0.2
2,125.16562161445617,16.749746322631836,0.2
2,22.977172756195067,5.83402304649353,0.17
2,18.559163808822632,4.074619960784912,0.17
2,36.764385271072385,14.584715270996094,0.53
2,45.537666416168214,12.704505157470702,0.54
2,19.664917755126954,4.265777444839477,0.15
2,14.466970252990723,3.176081085205078,0.15
2,42.62627277374268,18.166294527053832,0.51
2,55.72058482170105,15.588011980056763,0.51
2,22.007555866241454,4.8886548519134525,0.17
2,14.773388767242432,3.177306365966797,0.17
2,30.77896957397461,14.874653482437134,0.34
2,39.98066363334656,13.705472326278686,0.34
2,17.937239360809325,4.179966878890991,0.17
2,12.777496767044067,3.028359222412109,0.17
2,37.660268211364745,16.118198347091674,0.53
2,46.233692741394044,13.52295117378235,0.54
2,20.7141197681427,4.532682943344116,0.11
2,14.824477100372315,3.2917317867279055,0.11
2,103.07724270820617,21.614196729660033,0.18
2,117.44553265571594,17.214244508743285,0.17
2,25.59472851753235,6.01541657447815,0.17
2,20.762394762039186,4.467490100860596,0.17
2,42.225446462631226,18.17944464683533,0.52
2,55.78822550773621,16.03466668128967,0.52
2,20.549004125595093,5.029788780212402,0.17
2,15.024024534225465,3.092388391494751,0.17
2,37.75162010192871,16.06816759109497,0.53
2,49.4238784790039,14.831820201873779,0.54
2,22.237210607528688,5.397592544555664,0.11
2,15.26655707359314,3.3849102020263673,0.11
2,102.15070743560791,21.130860471725462,0.15
2,115.28055539131165,17.515927171707155,0.15
2,25.35391354560852,5.852975463867187,0.15
2,19.45004358291626,3.919684314727783,0.15
2,90.00385003089905,15.607364416122437,0.29
2,89.53149733543395,11.562353134155273,0.28
3,9.353905391693115,2.3276445388793947,0.17
